,0,1,2,3
755,Communist Party of India (Marxist),Accessibility of MP,MEDIAN,4.444444444
756,Communist Party of India (Marxist),Anti-Terrorism,MEDIAN,4.444444444
757,Communist Party of India (Marxist),Better Employment,MEDIAN,4.444444444
758,Communist Party of India (Marxist),Better Electric Supply,MEDIAN,4.444444444
759,Communist Party of India (Marxist),Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
760,Communist Party of India (Marxist),Better Law and Order / Policing,MEDIAN,4.444444444
761,Communist Party of India (Marxist),Better Public Transport,MEDIAN,4.444444444
762,Communist Party of India (Marxist),Better Roads,MEDIAN,6.666666667
763,Communist Party of India (Marxist),Better Schools,MEDIAN,6.666666667
764,Communist Party of India (Marxist),Drinking Water,MEDIAN,4.444444444
765,Communist Party of India (Marxist),Empowerment of Women,MEDIAN,4.444444444
766,Communist Party of India (Marxist),Environmental issues,MEDIAN,4.444444444
767,Communist Party of India (Marxist),Eradication of Corruption,MEDIAN,4.444444444
768,Communist Party of India (Marxist),Reservation for Jobs and Education,MEDIAN,4.444444444
769,Communist Party of India (Marxist),Security for Women,MEDIAN,4.444444444
770,Communist Party of India (Marxist),Strong Defence/Military,MEDIAN,4.444444444
771,Communist Party of India (Marxist),Subsidized Food Distribution,MEDIAN,4.444444444
772,Communist Party of India (Marxist),Jobs Training,MEDIAN,4.444444444
773,Communist Party of India (Marxist),Trustworthiness of MP,MEDIAN,4.444444444
774,Communist Party of India (Marxist),Other,MEDIAN,4.444444444
775,Communist Party of India (Marxist),Better Garbage Clearance,MEDIAN,4.444444444
776,Communist Party of India (Marxist),Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
777,Communist Party of India (Marxist),Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
778,Communist Party of India (Marxist),Lower Food Prices for Consumers,MEDIAN,4.444444444
779,Communist Party of India (Marxist),Traffic Congestion,MEDIAN,4.444444444
780,Indian Union Muslim League,The Candidate,Important,0.9565217391304348
781,Indian Union Muslim League,The Candidate,Not Important,0.006211180124223602
782,Indian Union Muslim League,The Candidate,Very Important,0.0
783,Indian Union Muslim League,Candidate's Party,Very Important,0.0
784,Indian Union Muslim League,Candidate's Party,Not Important,0.6894409937888198
785,Indian Union Muslim League,Candidate's Party,Important,0.2546583850931677
786,Indian Union Muslim League,Candidate's Caste/Religion,Not Important,0.9130434782608695
787,Indian Union Muslim League,Candidate's Caste/Religion,Important,0.0
788,Indian Union Muslim League,Candidate's Caste/Religion,Very Important,0.0
789,Indian Union Muslim League,Agri Loan,MEDIAN,4.444444444
790,Indian Union Muslim League,Electricity for Agriculture,MEDIAN,4.444444444
791,Indian Union Muslim League,Support Price for Agri Prod,MEDIAN,4.444444444
792,Indian Union Muslim League,Irrigation Programmes,MEDIAN,4.444444444
793,Indian Union Muslim League,Seeds & Fertilizers Subsidy,MEDIAN,4.444444444
794,Indian Union Muslim League,Accessibility of MP,MEDIAN,4.444444444
795,Indian Union Muslim League,Anti-Terrorism,MEDIAN,6.666666667
796,Indian Union Muslim League,Better Employment,MEDIAN,4.444444444
797,Indian Union Muslim League,Better Electric Supply,MEDIAN,4.444444444
798,Indian Union Muslim League,Better Hospitals / Primary Healthcare Centres,MEDIAN,6.666666667
799,Indian Union Muslim League,Better Law and Order / Policing,MEDIAN,4.444444444
800,Indian Union Muslim League,Better Public Transport,MEDIAN,4.444444444
801,Indian Union Muslim League,Better Roads,MEDIAN,10.0
802,Indian Union Muslim League,Better Schools,MEDIAN,10.0
803,Indian Union Muslim League,Drinking Water,MEDIAN,4.444444444
804,Indian Union Muslim League,Empowerment of Women,MEDIAN,4.444444444
805,Indian Union Muslim League,Environmental issues,MEDIAN,4.444444444
806,Indian Union Muslim League,Eradication of Corruption,MEDIAN,4.444444444
807,Indian Union Muslim League,Reservation for Jobs and Education,MEDIAN,4.444444444
808,Indian Union Muslim League,Security for Women,MEDIAN,4.444444444
809,Indian Union Muslim League,Strong Defence/Military,MEDIAN,10.0
810,Indian Union Muslim League,Subsidized Food Distribution,MEDIAN,4.444444444
811,Indian Union Muslim League,Jobs Training,MEDIAN,4.444444444
812,Indian Union Muslim League,Trustworthiness of MP,MEDIAN,4.444444444
813,Indian Union Muslim League,Other,MEDIAN,4.444444444
814,Indian Union Muslim League,Better Garbage Clearance,MEDIAN,4.444444444
815,Indian Union Muslim League,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
816,Indian Union Muslim League,Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
817,Indian Union Muslim League,Lower Food Prices for Consumers,MEDIAN,4.444444444
818,Indian Union Muslim League,Traffic Congestion,MEDIAN,10.0
819,Shiv Sena,The Candidate,Important,0.21691176470588236
820,Shiv Sena,The Candidate,Not Important,0.2264093137254902
821,Shiv Sena,The Candidate,Very Important,0.4960171568627451
822,Shiv Sena,Candidate's Party,Very Important,0.4586397058823529
823,Shiv Sena,Candidate's Party,Not Important,0.1559436274509804
824,Shiv Sena,Candidate's Party,Important,0.2702205882352941
825,Shiv Sena,Candidate's Caste/Religion,Not Important,0.28799019607843135
826,Shiv Sena,Candidate's Caste/Religion,Important,0.21599264705882354
827,Shiv Sena,Candidate's Caste/Religion,Very Important,0.36642156862745096
828,Shiv Sena,Agri Loan,MEDIAN,6.666666667
829,Shiv Sena,Electricity for Agriculture,MEDIAN,6.666666667
830,Shiv Sena,Support Price for Agri Prod,MEDIAN,6.666666667
831,Shiv Sena,Irrigation Programmes,MEDIAN,6.666666667
832,Shiv Sena,Seeds & Fertilizers Subsidy,MEDIAN,6.666666667
833,Shiv Sena,Accessibility of MP,MEDIAN,6.666666667
834,Shiv Sena,Anti-Terrorism,MEDIAN,6.666666667
835,Shiv Sena,Better Employment,MEDIAN,6.666666667
836,Shiv Sena,Better Electric Supply,MEDIAN,6.666666667
837,Shiv Sena,Better Hospitals / Primary Healthcare Centres,MEDIAN,6.666666667
838,Shiv Sena,Better Law and Order / Policing,MEDIAN,6.666666667
839,Shiv Sena,Better Public Transport,MEDIAN,6.666666667
840,Shiv Sena,Better Roads,MEDIAN,6.666666667
841,Shiv Sena,Better Schools,MEDIAN,6.666666667
842,Shiv Sena,Drinking Water,MEDIAN,6.666666667
843,Shiv Sena,Empowerment of Women,MEDIAN,6.666666667
844,Shiv Sena,Environmental issues,MEDIAN,6.666666667
845,Shiv Sena,Eradication of Corruption,MEDIAN,6.666666667
846,Shiv Sena,Reservation for Jobs and Education,MEDIAN,6.666666667
847,Shiv Sena,Security for Women,MEDIAN,6.666666667
848,Shiv Sena,Strong Defence/Military,MEDIAN,6.666666667
849,Shiv Sena,Subsidized Food Distribution,MEDIAN,6.666666667
850,Shiv Sena,Jobs Training,MEDIAN,6.666666667
851,Shiv Sena,Trustworthiness of MP,MEDIAN,6.666666667
852,Shiv Sena,Other,MEDIAN,6.666666667
853,Shiv Sena,Better Garbage Clearance,MEDIAN,3.333333333
854,Shiv Sena,Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
855,Shiv Sena,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
856,Shiv Sena,Lower Food Prices for Consumers,MEDIAN,3.333333333
857,Shiv Sena,Traffic Congestion,MEDIAN,10.0
858,Nationalist Congress Party,The Candidate,Important,0.4321608040201005
859,Nationalist Congress Party,The Candidate,Not Important,0.11507537688442211
860,Nationalist Congress Party,The Candidate,Very Important,0.4457286432160804
861,Nationalist Congress Party,Candidate's Party,Very Important,0.31105527638190955
862,Nationalist Congress Party,Candidate's Party,Not Important,0.2221105527638191
863,Nationalist Congress Party,Candidate's Party,Important,0.4562814070351759
864,Nationalist Congress Party,Candidate's Caste/Religion,Not Important,0.3658291457286432
865,Nationalist Congress Party,Candidate's Caste/Religion,Important,0.4386934673366834
866,Nationalist Congress Party,Candidate's Caste/Religion,Very Important,0.1798994974874372
867,Nationalist Congress Party,Agri Loan,MEDIAN,2.222222222
868,Nationalist Congress Party,Electricity for Agriculture,MEDIAN,3.333333333
869,Nationalist Congress Party,Support Price for Agri Prod,MEDIAN,3.333333333
870,Nationalist Congress Party,Irrigation Programmes,MEDIAN,3.333333333
871,Nationalist Congress Party,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
872,Nationalist Congress Party,Accessibility of MP,MEDIAN,3.333333333
873,Nationalist Congress Party,Anti-Terrorism,MEDIAN,3.333333333
874,Nationalist Congress Party,Better Employment,MEDIAN,4.444444444
875,Nationalist Congress Party,Better Electric Supply,MEDIAN,4.444444444
876,Nationalist Congress Party,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
877,Nationalist Congress Party,Better Law and Order / Policing,MEDIAN,3.333333333
878,Nationalist Congress Party,Better Public Transport,MEDIAN,4.444444444
879,Nationalist Congress Party,Better Roads,MEDIAN,3.333333333
880,Nationalist Congress Party,Better Schools,MEDIAN,4.444444444
881,Nationalist Congress Party,Drinking Water,MEDIAN,4.444444444
882,Nationalist Congress Party,Empowerment of Women,MEDIAN,3.333333333
883,Nationalist Congress Party,Environmental issues,MEDIAN,3.333333333
884,Nationalist Congress Party,Eradication of Corruption,MEDIAN,3.333333333
885,Nationalist Congress Party,Reservation for Jobs and Education,MEDIAN,4.444444444
886,Nationalist Congress Party,Security for Women,MEDIAN,4.444444444
887,Nationalist Congress Party,Strong Defence/Military,MEDIAN,4.444444444
888,Nationalist Congress Party,Subsidized Food Distribution,MEDIAN,4.444444444
889,Nationalist Congress Party,Jobs Training,MEDIAN,4.444444444
890,Nationalist Congress Party,Trustworthiness of MP,MEDIAN,4.444444444
891,Nationalist Congress Party,Other,MEDIAN,4.444444444
892,Nationalist Congress Party,Better Garbage Clearance,MEDIAN,6.666666667
893,Nationalist Congress Party,Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
894,Nationalist Congress Party,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
895,Nationalist Congress Party,Lower Food Prices for Consumers,MEDIAN,4.444444444
896,Nationalist Congress Party,Traffic Congestion,MEDIAN,10.0
897,Swabhimani Paksha,The Candidate,Important,0.2835820895522388
898,Swabhimani Paksha,The Candidate,Not Important,0.0
899,Swabhimani Paksha,The Candidate,Very Important,0.7126865671641791
900,Swabhimani Paksha,Candidate's Party,Very Important,0.667910447761194
901,Swabhimani Paksha,Candidate's Party,Not Important,0.014925373134328358
902,Swabhimani Paksha,Candidate's Party,Important,0.31716417910447764
903,Swabhimani Paksha,Candidate's Caste/Religion,Not Important,0.667910447761194
904,Swabhimani Paksha,Candidate's Caste/Religion,Important,0.26492537313432835
905,Swabhimani Paksha,Candidate's Caste/Religion,Very Important,0.06343283582089553
906,Swabhimani Paksha,Agri Loan,MEDIAN,6.666666667
907,Swabhimani Paksha,Electricity for Agriculture,MEDIAN,6.666666667
908,Swabhimani Paksha,Support Price for Agri Prod,MEDIAN,6.666666667
909,Swabhimani Paksha,Irrigation Programmes,MEDIAN,6.666666667
910,Swabhimani Paksha,Seeds & Fertilizers Subsidy,MEDIAN,4.444444444
911,Swabhimani Paksha,Accessibility of MP,MEDIAN,6.666666667
912,Swabhimani Paksha,Anti-Terrorism,MEDIAN,4.444444444
913,Swabhimani Paksha,Better Employment,MEDIAN,6.666666667
914,Swabhimani Paksha,Better Electric Supply,MEDIAN,6.666666667
915,Swabhimani Paksha,Better Hospitals / Primary Healthcare Centres,MEDIAN,6.666666667
916,Swabhimani Paksha,Better Law and Order / Policing,MEDIAN,4.444444444
917,Swabhimani Paksha,Better Public Transport,MEDIAN,4.444444444
918,Swabhimani Paksha,Better Roads,MEDIAN,4.444444444
919,Swabhimani Paksha,Better Schools,MEDIAN,4.444444444
920,Swabhimani Paksha,Drinking Water,MEDIAN,4.444444444
921,Swabhimani Paksha,Empowerment of Women,MEDIAN,4.444444444
922,Swabhimani Paksha,Environmental issues,MEDIAN,4.444444444
923,Swabhimani Paksha,Eradication of Corruption,MEDIAN,4.444444444
924,Swabhimani Paksha,Reservation for Jobs and Education,MEDIAN,4.444444444
925,Swabhimani Paksha,Security for Women,MEDIAN,4.444444444
926,Swabhimani Paksha,Strong Defence/Military,MEDIAN,4.444444444
927,Swabhimani Paksha,Subsidized Food Distribution,MEDIAN,4.444444444
928,Swabhimani Paksha,Jobs Training,MEDIAN,4.444444444
929,Swabhimani Paksha,Trustworthiness of MP,MEDIAN,4.444444444
930,Swabhimani Paksha,Other,MEDIAN,10.0
931,Swabhimani Paksha,Better Garbage Clearance,MEDIAN,4.444444444
932,Swabhimani Paksha,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
933,Swabhimani Paksha,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
934,Swabhimani Paksha,Lower Food Prices for Consumers,MEDIAN,3.333333333
935,Swabhimani Paksha,Traffic Congestion,MEDIAN,10.0
936,Bahujan Vikas Aaghadi,The Candidate,Important,0.5
937,Bahujan Vikas Aaghadi,The Candidate,Not Important,0.05851063829787234
938,Bahujan Vikas Aaghadi,The Candidate,Very Important,0.42021276595744683
939,Bahujan Vikas Aaghadi,Candidate's Party,Very Important,0.4946808510638298
940,Bahujan Vikas Aaghadi,Candidate's Party,Not Important,0.0797872340425532
941,Bahujan Vikas Aaghadi,Candidate's Party,Important,0.39893617021276595
942,Bahujan Vikas Aaghadi,Candidate's Caste/Religion,Not Important,0.8031914893617021
943,Bahujan Vikas Aaghadi,Candidate's Caste/Religion,Important,0.11702127659574468
944,Bahujan Vikas Aaghadi,Candidate's Caste/Religion,Very Important,0.05319148936170213
945,Bahujan Vikas Aaghadi,Agri Loan,MEDIAN,4.444444444
946,Bahujan Vikas Aaghadi,Electricity for Agriculture,MEDIAN,4.444444444
947,Bahujan Vikas Aaghadi,Support Price for Agri Prod,MEDIAN,3.333333333
948,Bahujan Vikas Aaghadi,Irrigation Programmes,MEDIAN,3.333333333
949,Bahujan Vikas Aaghadi,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
950,Bahujan Vikas Aaghadi,Accessibility of MP,MEDIAN,3.333333333
951,Bahujan Vikas Aaghadi,Anti-Terrorism,MEDIAN,3.333333333
952,Bahujan Vikas Aaghadi,Better Employment,MEDIAN,3.333333333
953,Bahujan Vikas Aaghadi,Better Electric Supply,MEDIAN,3.333333333
954,Bahujan Vikas Aaghadi,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
955,Bahujan Vikas Aaghadi,Better Law and Order / Policing,MEDIAN,3.333333333
956,Bahujan Vikas Aaghadi,Better Public Transport,MEDIAN,3.333333333
957,Bahujan Vikas Aaghadi,Better Roads,MEDIAN,3.333333333
958,Bahujan Vikas Aaghadi,Better Schools,MEDIAN,3.333333333
959,Bahujan Vikas Aaghadi,Drinking Water,MEDIAN,3.333333333
960,Bahujan Vikas Aaghadi,Empowerment of Women,MEDIAN,3.333333333
961,Bahujan Vikas Aaghadi,Environmental issues,MEDIAN,3.333333333
962,Bahujan Vikas Aaghadi,Eradication of Corruption,MEDIAN,3.333333333
963,Bahujan Vikas Aaghadi,Reservation for Jobs and Education,MEDIAN,3.333333333
964,Bahujan Vikas Aaghadi,Security for Women,MEDIAN,3.333333333
965,Bahujan Vikas Aaghadi,Strong Defence/Military,MEDIAN,3.333333333
966,Bahujan Vikas Aaghadi,Subsidized Food Distribution,MEDIAN,3.333333333
967,Bahujan Vikas Aaghadi,Jobs Training,MEDIAN,3.333333333
968,Bahujan Vikas Aaghadi,Trustworthiness of MP,MEDIAN,3.333333333
969,Bahujan Vikas Aaghadi,Other,MEDIAN,3.333333333
970,Bahujan Vikas Aaghadi,Better Garbage Clearance,MEDIAN,6.666666667
971,Bahujan Vikas Aaghadi,Encroachment of Public Lands / Lakes etc,MEDIAN,2.222222222
972,Bahujan Vikas Aaghadi,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
973,Bahujan Vikas Aaghadi,Lower Food Prices for Consumers,MEDIAN,3.333333333
974,Bahujan Vikas Aaghadi,Traffic Congestion,MEDIAN,4.444444444
975,Biju Janata Dal,The Candidate,Important,0.47455731593662626
976,Biju Janata Dal,The Candidate,Not Important,0.2674743709226468
977,Biju Janata Dal,The Candidate,Very Important,0.25796831314072693
978,Biju Janata Dal,Candidate's Party,Very Important,0.24529356943150046
979,Biju Janata Dal,Candidate's Party,Not Important,0.2413793103448276
980,Biju Janata Dal,Candidate's Party,Important,0.513327120223672
981,Biju Janata Dal,Candidate's Caste/Religion,Not Important,0.7966449207828518
982,Biju Janata Dal,Candidate's Caste/Religion,Important,0.16011183597390494
983,Biju Janata Dal,Candidate's Caste/Religion,Very Important,0.043243243243243246
984,Biju Janata Dal,Agri Loan,MEDIAN,3.333333333
985,Biju Janata Dal,Electricity for Agriculture,MEDIAN,3.333333333
986,Biju Janata Dal,Support Price for Agri Prod,MEDIAN,3.333333333
987,Biju Janata Dal,Irrigation Programmes,MEDIAN,3.333333333
988,Biju Janata Dal,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
989,Biju Janata Dal,Accessibility of MP,MEDIAN,3.333333333
990,Biju Janata Dal,Anti-Terrorism,MEDIAN,3.333333333
991,Biju Janata Dal,Better Employment,MEDIAN,3.333333333
992,Biju Janata Dal,Better Electric Supply,MEDIAN,4.444444444
993,Biju Janata Dal,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
994,Biju Janata Dal,Better Law and Order / Policing,MEDIAN,4.444444444
995,Biju Janata Dal,Better Public Transport,MEDIAN,4.444444444
996,Biju Janata Dal,Better Roads,MEDIAN,4.444444444
997,Biju Janata Dal,Better Schools,MEDIAN,4.444444444
998,Biju Janata Dal,Drinking Water,MEDIAN,4.444444444
999,Biju Janata Dal,Empowerment of Women,MEDIAN,4.444444444
1000,Biju Janata Dal,Environmental issues,MEDIAN,3.333333333
1001,Biju Janata Dal,Eradication of Corruption,MEDIAN,3.333333333
1002,Biju Janata Dal,Reservation for Jobs and Education,MEDIAN,3.333333333
1003,Biju Janata Dal,Security for Women,MEDIAN,3.333333333
1004,Biju Janata Dal,Strong Defence/Military,MEDIAN,3.333333333
1005,Biju Janata Dal,Subsidized Food Distribution,MEDIAN,3.333333333
1006,Biju Janata Dal,Jobs Training,MEDIAN,3.333333333
1007,Biju Janata Dal,Trustworthiness of MP,MEDIAN,4.444444444
1008,Biju Janata Dal,Other,MEDIAN,3.333333333
1009,Biju Janata Dal,Better Garbage Clearance,MEDIAN,4.444444444
1010,Biju Janata Dal,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
1011,Biju Janata Dal,Facility for Pedestrians and Cyclists on Roads,MEDIAN,6.666666667
1012,Biju Janata Dal,Lower Food Prices for Consumers,MEDIAN,4.444444444
1013,Biju Janata Dal,Traffic Congestion,MEDIAN,10.0
1014,Communist Party of India,The Candidate,Important,0.17083333333333334
1015,Communist Party of India,The Candidate,Not Important,0.7895833333333333
1016,Communist Party of India,The Candidate,Very Important,0.03958333333333333
1017,Communist Party of India,Candidate's Party,Very Important,0.24166666666666667
1018,Communist Party of India,Candidate's Party,Not Important,0.3125
1019,Communist Party of India,Candidate's Party,Important,0.44583333333333336
1020,Communist Party of India,Candidate's Caste/Religion,Not Important,0.9104166666666667
1021,Communist Party of India,Candidate's Caste/Religion,Important,0.08333333333333333
1022,Communist Party of India,Candidate's Caste/Religion,Very Important,0.00625
1023,Communist Party of India,Agri Loan,MEDIAN,
1024,Communist Party of India,Electricity for Agriculture,MEDIAN,
1025,Communist Party of India,Support Price for Agri Prod,MEDIAN,
1026,Communist Party of India,Irrigation Programmes,MEDIAN,
1027,Communist Party of India,Seeds & Fertilizers Subsidy,MEDIAN,
1028,Communist Party of India,Accessibility of MP,MEDIAN,2.222222222
1029,Communist Party of India,Anti-Terrorism,MEDIAN,2.222222222
1030,Communist Party of India,Better Employment,MEDIAN,3.333333333
1031,Communist Party of India,Better Electric Supply,MEDIAN,6.666666667
1032,Communist Party of India,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
1033,Communist Party of India,Better Law and Order / Policing,MEDIAN,3.333333333
1034,Communist Party of India,Better Public Transport,MEDIAN,3.333333333
1035,Communist Party of India,Better Roads,MEDIAN,3.333333333
1036,Communist Party of India,Better Schools,MEDIAN,3.333333333
1037,Communist Party of India,Drinking Water,MEDIAN,3.333333333
1038,Communist Party of India,Empowerment of Women,MEDIAN,3.8888888885000004
1039,Communist Party of India,Environmental issues,MEDIAN,3.333333333
1040,Communist Party of India,Eradication of Corruption,MEDIAN,3.333333333
1041,Communist Party of India,Reservation for Jobs and Education,MEDIAN,3.333333333
1042,Communist Party of India,Security for Women,MEDIAN,3.333333333
1043,Communist Party of India,Strong Defence/Military,MEDIAN,3.333333333
1044,Communist Party of India,Subsidized Food Distribution,MEDIAN,3.333333333
1045,Communist Party of India,Jobs Training,MEDIAN,3.333333333
1046,Communist Party of India,Trustworthiness of MP,MEDIAN,3.333333333
1047,Communist Party of India,Other,MEDIAN,3.333333333
1048,Communist Party of India,Better Garbage Clearance,MEDIAN,
1049,Communist Party of India,Encroachment of Public Lands / Lakes etc,MEDIAN,
1050,Communist Party of India,Facility for Pedestrians and Cyclists on Roads,MEDIAN,
1051,Communist Party of India,Lower Food Prices for Consumers,MEDIAN,
1052,Communist Party of India,Traffic Congestion,MEDIAN,
1053,Shiromani Akali Dal,The Candidate,Important,0.2413793103448276
1054,Shiromani Akali Dal,The Candidate,Not Important,0.08983666061705989
1055,Shiromani Akali Dal,The Candidate,Very Important,0.6687840290381125
1056,Shiromani Akali Dal,Candidate's Party,Very Important,0.1969147005444646
1057,Shiromani Akali Dal,Candidate's Party,Not Important,0.4954627949183303
1058,Shiromani Akali Dal,Candidate's Party,Important,0.3076225045372051
1059,Shiromani Akali Dal,Candidate's Caste/Religion,Not Important,0.8321234119782214
1060,Shiromani Akali Dal,Candidate's Caste/Religion,Important,0.14156079854809436
1061,Shiromani Akali Dal,Candidate's Caste/Religion,Very Important,0.02631578947368421
1062,Shiromani Akali Dal,Agri Loan,MEDIAN,2.222222222
1063,Shiromani Akali Dal,Electricity for Agriculture,MEDIAN,2.222222222
1064,Shiromani Akali Dal,Support Price for Agri Prod,MEDIAN,2.222222222
1065,Shiromani Akali Dal,Irrigation Programmes,MEDIAN,2.222222222
1066,Shiromani Akali Dal,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
1067,Shiromani Akali Dal,Accessibility of MP,MEDIAN,2.222222222
1068,Shiromani Akali Dal,Anti-Terrorism,MEDIAN,2.222222222
1069,Shiromani Akali Dal,Better Employment,MEDIAN,2.222222222
1070,Shiromani Akali Dal,Better Electric Supply,MEDIAN,2.222222222
1071,Shiromani Akali Dal,Better Hospitals / Primary Healthcare Centres,MEDIAN,2.222222222
1072,Shiromani Akali Dal,Better Law and Order / Policing,MEDIAN,2.222222222
1073,Shiromani Akali Dal,Better Public Transport,MEDIAN,2.222222222
1074,Shiromani Akali Dal,Better Roads,MEDIAN,2.222222222
1075,Shiromani Akali Dal,Better Schools,MEDIAN,2.222222222
1076,Shiromani Akali Dal,Drinking Water,MEDIAN,2.222222222
1077,Shiromani Akali Dal,Empowerment of Women,MEDIAN,2.222222222
1078,Shiromani Akali Dal,Environmental issues,MEDIAN,2.222222222
1079,Shiromani Akali Dal,Eradication of Corruption,MEDIAN,2.222222222
1080,Shiromani Akali Dal,Reservation for Jobs and Education,MEDIAN,2.222222222
1081,Shiromani Akali Dal,Security for Women,MEDIAN,2.222222222
1082,Shiromani Akali Dal,Strong Defence/Military,MEDIAN,2.222222222
1083,Shiromani Akali Dal,Subsidized Food Distribution,MEDIAN,3.333333333
1084,Shiromani Akali Dal,Jobs Training,MEDIAN,2.222222222
1085,Shiromani Akali Dal,Trustworthiness of MP,MEDIAN,1.111111111
1086,Shiromani Akali Dal,Other,MEDIAN,
1087,Shiromani Akali Dal,Better Garbage Clearance,MEDIAN,2.222222222
1088,Shiromani Akali Dal,Encroachment of Public Lands / Lakes etc,MEDIAN,2.222222222
1089,Shiromani Akali Dal,Facility for Pedestrians and Cyclists on Roads,MEDIAN,2.222222222
1090,Shiromani Akali Dal,Lower Food Prices for Consumers,MEDIAN,2.222222222
1091,Shiromani Akali Dal,Traffic Congestion,MEDIAN,4.444444444
1092,Dravida Munnetra Kazhagam,The Candidate,Important,0.33957055214723925
1093,Dravida Munnetra Kazhagam,The Candidate,Not Important,0.3061349693251534
1094,Dravida Munnetra Kazhagam,The Candidate,Very Important,0.34355828220858897
1095,Dravida Munnetra Kazhagam,Candidate's Party,Very Important,0.35337423312883437
1096,Dravida Munnetra Kazhagam,Candidate's Party,Not Important,0.13496932515337423
1097,Dravida Munnetra Kazhagam,Candidate's Party,Important,0.496319018404908
1098,Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Not Important,0.5447852760736196
1099,Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Important,0.29325153374233126
1100,Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Very Important,0.14478527607361963
1101,Dravida Munnetra Kazhagam,Agri Loan,MEDIAN,4.444444444
1102,Dravida Munnetra Kazhagam,Electricity for Agriculture,MEDIAN,4.444444444
1103,Dravida Munnetra Kazhagam,Support Price for Agri Prod,MEDIAN,4.444444444
1104,Dravida Munnetra Kazhagam,Irrigation Programmes,MEDIAN,3.333333333
1105,Dravida Munnetra Kazhagam,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
1106,Dravida Munnetra Kazhagam,Accessibility of MP,MEDIAN,4.444444444
1107,Dravida Munnetra Kazhagam,Anti-Terrorism,MEDIAN,3.333333333
1108,Dravida Munnetra Kazhagam,Better Employment,MEDIAN,4.444444444
1109,Dravida Munnetra Kazhagam,Better Electric Supply,MEDIAN,4.444444444
1110,Dravida Munnetra Kazhagam,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
1111,Dravida Munnetra Kazhagam,Better Law and Order / Policing,MEDIAN,4.444444444
1112,Dravida Munnetra Kazhagam,Better Public Transport,MEDIAN,4.444444444
1113,Dravida Munnetra Kazhagam,Better Roads,MEDIAN,4.444444444
1114,Dravida Munnetra Kazhagam,Better Schools,MEDIAN,4.444444444
1115,Dravida Munnetra Kazhagam,Drinking Water,MEDIAN,4.444444444
1116,Dravida Munnetra Kazhagam,Empowerment of Women,MEDIAN,4.444444444
1117,Dravida Munnetra Kazhagam,Environmental issues,MEDIAN,4.444444444
1118,Dravida Munnetra Kazhagam,Eradication of Corruption,MEDIAN,4.444444444
1119,Dravida Munnetra Kazhagam,Reservation for Jobs and Education,MEDIAN,4.444444444
1120,Dravida Munnetra Kazhagam,Security for Women,MEDIAN,4.444444444
1121,Dravida Munnetra Kazhagam,Strong Defence/Military,MEDIAN,3.333333333
1122,Dravida Munnetra Kazhagam,Subsidized Food Distribution,MEDIAN,4.444444444
1123,Dravida Munnetra Kazhagam,Jobs Training,MEDIAN,4.444444444
1124,Dravida Munnetra Kazhagam,Trustworthiness of MP,MEDIAN,4.444444444
1125,Dravida Munnetra Kazhagam,Other,MEDIAN,4.444444444
1126,Dravida Munnetra Kazhagam,Better Garbage Clearance,MEDIAN,3.333333333
1127,Dravida Munnetra Kazhagam,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
1128,Dravida Munnetra Kazhagam,Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
1129,Dravida Munnetra Kazhagam,Lower Food Prices for Consumers,MEDIAN,4.444444444
1130,Dravida Munnetra Kazhagam,Traffic Congestion,MEDIAN,4.444444444
1131,Viduthalai Chiruthaigal Katchi,The Candidate,Important,0.1021021021021021
1132,Viduthalai Chiruthaigal Katchi,The Candidate,Not Important,0.8318318318318318
1133,Viduthalai Chiruthaigal Katchi,The Candidate,Very Important,0.057057057057057055
1134,Viduthalai Chiruthaigal Katchi,Candidate's Party,Very Important,0.12912912912912913
